Observation_Id,Main_Incoming_Water,Packed_Volume,Beer_Brewed_HG,Racked_Volume,Filter_Total_volume,Line_1_Packed_Volume,Line_2_Packed_Volume,Line_3_Packed_Volume,Line_4_Packed_Volume,Line_5_Packed_Volume,Line_6_Packed_Volume
OBS101538,6.94093,17762,18697.16667,15982.66667,24758.33333,2952.66667,1408.66667,3056.33333,2709.33333,7014.66667,5032.66667
OBS101539,2.6407,17115.07177,623.9230468,4030.483368,12885.9215,764.3494923,625.5475752,5690.919079,3331.611849,3650.328839,2513.70508
OBS101540,2.8989,29545.61992,16795.48933,15145.12662,29609.53359,4878.525062,1385.108434,9595.449588,3840.670678,7751.672706,4148.465751
OBS101541,2.77763,25587.48657,13954.80685,18565.07681,26982.03755,360.263155,2693.546545,7423.679979,5159.899481,5824.987829,4324.519881
OBS101542,3.14095,27445.4386,16536.56771,17202.70993,30290.82734,4349.901091,1235.182889,9134.681695,3209.643182,8630.687056,4460.933527
OBS101543,4.35355,19159,14139.25,16298.5,23061.5,4028,1966,7600.5,1748.5,3520.5,5267
OBS101544,3.10919,29646.08198,19458.67511,17762.51525,33157.50436,4484.677177,3179.798886,9558.334108,3115.48407,9354.405728,5001.912086
OBS101545,50.34364,353.6168607,7932.63701,9170.613362,17423.57408,4167.433999,1755.586589,3945.513706,358.0928006,7467.179644,4882.101083
OBS101546,4.29328,20345.80862,21056.52409,16304.69971,24661.3096,5120.476372,1960.965176,67.58442725,4716.292675,9261.56329,4317.758794
OBS101547,2.87821,29333.63999,13367.87327,13476.31002,26631.18753,1804.933238,2424.702516,7210.332603,6635.129901,6113.054038,4127.106073
OBS101548,30.37089,2465.882366,25454.18843,782.067906,,3405.15691,3705.797901,3971.673621,2394.804918,6326.011522,4276.713522
OBS101549,3.093,19315.90247,17030.37512,8858.975924,31395.3905,3930.800341,1865.430469,4450.65195,5806.523863,2156.851739,1856.408348
OBS101550,2.83933,27274.76494,9122.623723,14431.71752,28455.33522,4483.526471,2738.688362,9855.084797,5630.698832,4148.980569,6753.300671
OBS101551,10.10375,5027.5,8501,17112,16408,0,0,335,4241,2,5003
OBS101552,2.22803,28589.46597,2787.948542,11676.77078,11112.08696,2938.070427,2839.855045,5879.049819,5216.938441,4151.45634,6591.779367
OBS101553,4.0821,18500.00708,18072.92366,15696.37623,22090.29614,4822.318233,1696.110437,72.25643027,2489.829253,8154.658992,7.603839952
OBS101554,3.13452,18799.50097,8592.864434,6887.953563,21479.54136,5074.449649,2815.924108,12.11733555,5202.942354,3119.816428,2845.073168
OBS101555,4.85392,13318.11309,16760.96079,16364.86722,17742.70343,4963.792152,885.0760774,99.29820363,4588.519176,19.15710168,2487.486342
OBS101556,24.96235,3451.096246,14499.54169,8855.423577,17013.34617,4000.010432,961.2868179,7407.267847,3385.638949,5339.039695,3671.197322
OBS101557,2.75008,31640.25571,8440.271867,11855.91831,30041.87575,2505.612902,1852.364624,9294.28972,6486.663081,4502.783489,6733.629111
OBS101558,4.14065,13153.92,9804,12424.5,14560,4445.83,337,0,2947.19,0,4947.4
OBS101559,3.94005,22186.78543,18891.0779,17488.61958,30257.36138,4628.513795,1491.785122,2979.713177,5141.839754,7387.940482,4481.921949
OBS101560,2.77687,33922.01986,15047.32408,12785.3467,27092.49226,4179.604479,2427.675732,11994.16765,7104.73232,8124.105724,7557.785491
OBS101561,2.44621,26491.20265,9999.494402,10950.0108,24461.79026,4895.415504,1483.723822,8402.543065,4525.805362,2494.233892,4186.419271
OBS101562,2.01316,27708.23727,4257.741027,18159.32064,39007.43581,3295.998791,789.59471,10702.65631,4026.849053,6825.439558,2184.786246
OBS101563,3.17272,22783.46169,10016.29395,15166.44423,22212.44041,3418.11728,17.29234223,5736.750279,4216.470769,8585.326328,1818.1755
OBS101564,3.28704,24513.185,16835.5,15917,22916,4354.28,518.77,4318,5263.015,7160.12,2690.5
OBS101565,2.71806,28922.65093,8459.876775,13280.8443,28589.41554,3641.022388,2822.180584,11105.06479,965.7178657,7604.6958,1254.359089
OBS101566,9.11336,5848.718197,17883.419,15710.60112,16250.75583,61.17724016,56.83817461,32.50507094,5681.950193,312.1242572,4946.487738
OBS101567,3.39595,24062.08639,10440.33848,14470.59453,25012.7082,1763.48085,3432.976182,6138.533249,4178.628848,3923.875779,3757.147188
OBS101568,3.32668,21543.65632,10704.2985,5305.616876,26926.48594,3167.374962,554.1535667,5012.366382,4088.469905,1844.98302,5047.2321
OBS101569,5.5163,,17967.25,13666.5,,0,1778,0,4149.5,7177,0
OBS101570,2.65734,28241.55707,8253.808955,8344.737269,,3479.892638,1173.814594,8837.461828,3678.203697,8034.207323,2731.705652
OBS101571,4.79972,16351.07465,19945.23887,17199.37392,28463.16256,2573.201553,1761.094154,5184.536735,2414.111304,3875.140495,2618.57501
OBS101572,2.78244,27126.20389,14100.4474,12834.105,28231.08139,4017.996506,2591.759873,5765.055164,4247.117855,6880.169418,3159.998081
OBS101573,3.52466,26251.68995,18232.1335,14979.15708,32928.95193,3968.515775,753.1437401,7941.039002,5587.046851,7879.136408,327.6361882
OBS101574,1.46645,54172.10364,14437.16086,15274.82856,18663.42121,4193.488268,2277.257745,39610.94278,2111.471851,6331.390216,2254.519575
OBS101575,2.44621,27738.23559,11826.10299,9441.871594,24173.54936,5611.618111,1743.154885,8241.431662,5373.223325,984.6638558,4963.521551
OBS101576,8.37597,8401.29667,15003.16667,9032.66667,16557.66667,2156.03333,1561.29,0,4683.97333,0,0
OBS101577,4.39432,16975.63712,19354.5009,18685.95401,21893.40252,2621.065879,4730.035777,8.803545336,5337.792933,8641.735886,6848.920801
OBS101578,3.39595,24167.36558,10667.5129,13792.51507,24948.59292,1967.295295,3166.385718,5686.235288,4617.366568,3827.928407,4182.229416
OBS101579,2.78856,27776.24867,10067.02121,15380.38713,34227.36189,2363.398643,2419.573632,10083.21452,6575.221071,7584.328011,3350.38131
OBS101580,3.39595,24581.16404,12954.28069,13770.4429,23922.5876,1764.991388,4126.748619,5333.924632,4414.527107,2803.464824,5527.778581
OBS101581,2.7622,26893.5,15305.25,14343,,2534,1347.5,8523.5,4381.5,7316,2618.5
OBS101582,3.37688,24731.47492,16801.0775,11375.62038,19529.09846,3658.045807,1878.726199,6251.398724,4476.675778,7334.405311,4736.964221
OBS101583,2.65734,28875.78146,9265.557353,6658.040047,31015.65547,2580.624273,420.3311544,8462.088529,2872.991278,9486.97636,2534.422524
OBS101584,4.60852,16663.68921,13732.79303,12136.49896,20199.22149,2806.812351,1970.523339,4599.207996,3429.617829,3817.825078,3388.02133
OBS101585,3.95631,13455.29718,9331.879566,8794.506532,15407.67199,1684.672332,363.5257221,4721.379898,1082.378142,3302.609289,2021.255964
OBS101586,4.97145,16118.66667,9336.66667,7505.66667,14003.66667,3197,1544,1828,3957,5237,2915
OBS101587,2.75812,18699.52466,10639.147,8375.82845,21513.19296,1324.67067,2532.694648,6833.152989,6834.348366,8670.600481,4941.802782
OBS101588,4.88259,42433,13462,12803.5,22185,2403,436.5,31474.5,4667,2826.5,3893.415
OBS101589,3.5329,16888.33333,7767.5,13520.33333,16255,4062.66667,2020.66667,4708.33333,3477,0,2000
OBS101590,3.1213,27187.5,19855.5,11164.5,23647,3803,775,6752,4080,7012,4118.5
OBS101591,2.45464,25183.33333,8307,7441.66667,16807,2924.66667,794.33333,7498.66667,4144,6608,2703.66667
OBS101592,3.23046,24951.24141,17712.85121,12972.94148,23290.04626,4346.740902,2064.889951,9018.67057,2540.189874,7227.911491,4090.123663
OBS101593,2.89218,32794.20381,26486.36135,16413.62375,27689.26728,4196.047846,2577.549076,8184.161299,3247.274159,8681.234904,2894.235096
OBS101594,2.68419,26125.38603,1192.29681,12353.99623,30612.4608,3077.745975,2827.247515,6818.588293,5629.174142,7833.052831,3028.754198
OBS101595,2.52511,24787.1677,10301.01502,4797.135976,15136.81429,2010.28204,1199.638264,8159.588483,5415.681834,8191.790584,2752.944134
OBS101596,4.60328,14389.71384,13671.18851,15818.06545,18050.20362,1440.217897,44.12356623,59.32894113,4557.174295,6288.151739,2019.173281
OBS101597,4.15232,19864.50592,17856.8226,15009.74685,26817.7226,4312.006928,79.45293625,4902.982878,2863.604759,7650.551761,2718.389957
OBS101598,3.29896,27073.10241,21908.67312,4008.403419,24952.43728,4103.464392,1316.369069,11270.6524,5173.247887,5641.780645,4420.11763
OBS101599,2.93954,25262.96288,20023.75995,14889.96786,28479.18392,4629.410778,730.6008501,7571.696138,5042.37807,7323.911726,5176.210241
OBS101600,3.28055,27068.31607,17710.74368,10839.18344,25674.50556,2301.135863,3219.411969,4919.091585,4197.931606,5904.370319,6538.212654
OBS101601,2.77169,26195.59255,14310.51785,15179.75827,41948.38212,5288.521132,1913.3161,7619.309959,3234.148506,5597.796205,1770.915033
OBS101602,2.7516,29094.19208,16071.45284,10195.56763,19975.94222,3189.168522,2044.561712,7977.798204,3868.724702,6872.730447,4659.79408
OBS101603,2.68597,26813.49382,8123.483256,15019.59912,28792.00518,4289.766234,2687.400035,6075.804266,3916.077103,4765.594793,4689.598377
OBS101604,3.01204,22646.06245,13505.19494,15747.59021,25411.20772,1781.580174,1703.703933,6003.920052,5008.808339,5869.956535,1535.918877
OBS101605,3.32611,21447.27456,10027.59225,14340.89813,13010.82332,3270.026899,493.2446103,7778.956505,1278.592821,2973.883019,1930.06985
OBS101606,2.30537,28601.18672,12256.34197,11154.85823,17295.67718,3513.223494,1057.689187,9395.036702,2304.984075,6220.895137,4406.013231
OBS101607,3.49803,23542.29308,20211.18017,17991.01502,22618.22717,4686.063134,1189.248393,5050.337286,5092.27909,7117.770513,3364.162705
OBS101608,3.32668,20454.86117,10789.54102,5513.238584,24303.27398,2766.107663,1417.725663,4419.880297,4373.253961,1893.670215,5828.241068
OBS101609,0.60072,32166.01969,16843.26997,12027.98506,33478.22092,4895.097916,2020.674833,9200.043865,4885.458405,7289.901226,3306.146003
OBS101610,2.82968,24901.94561,7448.449228,13116.98839,24729.51399,3263.748044,1390.598943,8510.542215,3545.083289,4667.135728,2972.4108
OBS101611,3.09033,27471,13924.33333,13720,28317,3903.66667,2319.66667,8731.33333,3595.33333,6086,2758.33333
OBS101612,2.57967,32194.41896,18736.18657,9358.490569,31413.36671,4130.469013,2618.040662,6727.727801,3050.581807,9956.912525,5390.57232
OBS101613,2.71734,24584.70732,7443.939006,13895.0717,20622.12186,3784.933132,2647.244621,6476.838237,5794.264492,5319.469123,799.4063046
OBS101614,2.75048,31458.50069,13798.23797,14477.11162,25008.68607,3546.822801,1295.664091,9667.132488,1753.581155,7668.706956,5516.664899
OBS101615,3.30078,25290.81644,15753.13744,16582.92031,24811.87964,3936.080967,2281.2077,8393.968746,3283.529203,6812.546851,7184.66486
OBS101616,3.21972,25268.11148,12660.93303,11115.57066,27527.0032,3221.105598,2556.418987,4698.342846,4104.111185,5335.240811,5407.170107
OBS101617,3.44534,22140.28931,21671.51072,,15366.60681,2885.935922,2701.863144,8.654831315,6016.256851,4879.652017,6199.871191
OBS101618,2.89562,22517.47875,13339.87831,9439.75995,26039.17079,3226.853502,2301.152981,103.8303682,4797.120437,6589.760326,5407.079666
OBS101619,2.75048,31027.55893,14227.10447,16311.37735,23538.56811,4173.788185,870.0698427,10868.39819,138.1440717,8222.588817,6189.867755
OBS101620,3.07308,20939.60224,11638.96609,11593.71469,22408.46741,5203.660489,1096.894297,6366.555463,3771.077215,,7389.645972
OBS101621,2.67727,24341.29126,3575.363989,13658.34194,18160.70011,1159.206084,1832.864882,4084.559803,4033.17359,7927.990408,341.0854553
OBS101622,3.80505,17539.91608,11369.19687,12664.78026,15065.03229,4431.909556,2648.255441,38.4680646,3029.046714,7032.9489,450.2993757
OBS101623,4.03666,21503.62585,14179.95677,11744.53657,25243.58214,4579.072465,2126.928472,3193.093005,4021.603144,6328.816203,895.4838993
OBS101624,3.47376,20506.81938,15529.37782,9035.276338,22347.35154,5198.623544,1996.069799,58.63626091,3355.224682,6846.885396,3520.611486
OBS101625,4.28339,14580.60947,13077.0055,2684.20797,21738.52599,1881.518755,1072.147514,4876.026656,2429.930718,3369.059031,60.49947241
OBS101626,2.73042,23301.13925,12414.2345,10617.11961,19738.65366,3319.427977,1092.778962,8587.488879,1327.633155,5060.777832,854.520755
OBS101627,2.94288,22522.11851,13181.76475,5435.075264,17551.66116,2177.782807,2546.767988,6846.649266,3901.140599,6362.043668,173.0161266
OBS101628,4.56519,16648.66667,14509.5,14167.66667,21770.66667,2378.33333,2064,1961,3151,3329.66667,3764.66667
OBS101629,2.97083,28542.33784,12634.69857,13698.05053,30472.65382,2075.644917,2959.802382,8299.810721,5334.545626,9090.023234,3303.547674
OBS101630,4.47653,15282.94677,16099.83483,10287.28222,21370.63798,4386.815163,385.3926745,1.739689061,3237.67221,7000.649386,32.15295777
OBS101631,6.07964,11463.90333,14644.83333,15121.66667,15655.66667,1911.66667,328.33333,2557.33333,1707.66667,3970.66667,918.82667
OBS101632,3.23801,23718.00957,15495.28168,12345.04305,39543.04486,2781.131582,486.9660027,7509.134235,5298.252815,8298.115691,1438.062914
OBS101633,2.61483,29146.30343,10326.55793,8443.024239,32174.65171,698.6769311,2178.547879,6647.19672,5537.989893,6320.238177,5646.776187
OBS101634,2.9136,27974.20973,14375.83658,11216.49588,21739.47748,1006.681284,824.1101083,10336.00656,8214.362134,8454.022957,1425.342788
OBS101635,3.67786,16813,13137.5,12454,16376.5,3045.5,266,5162.5,1230.5,4190,2507.5
OBS101636,7.23352,9278.5,10799,13234.5,20383.5,3841.5,857.5,0,4160.5,0,2869.5
OBS101637,3.576,23193.67064,13536.25721,15038.01786,26726.36625,3653.997749,2302.981201,7306.086702,4175.963229,5429.602505,5262.899972
OBS101638,3.28757,20687.5094,9405.35485,14333.5611,,4324.265813,632.9301727,7909.034068,3359.233363,4315.844609,1736.813674
OBS101639,3.32668,21288.44545,10581.80032,5136.935615,27250.15176,3252.245233,491.876564,4919.134242,3969.317409,1415.538497,5188.662693
OBS101640,2.72276,32259.63368,14528.86233,13350.80622,32684.837,4467.837213,2859.692404,9316.149594,5358.702877,5396.974128,4730.293478
OBS101641,3.02156,28464.59092,15349.77655,17642.45008,30822.12301,6841.310829,2396.809952,7165.768612,6545.57848,5123.201287,4269.039553
OBS101642,3.29406,20719.5,9197.75,13234,19703.5,2776.5,2112,0,4344.5,6645.5,4318.5
OBS101643,3.16621,20447.42506,11407.56389,18573.09648,17970.63268,3261.369374,2767.253309,4563.734758,5670.087264,152.4546703,3917.048649
OBS101644,2.5124,33823.07934,10771.98962,13146.18846,27721.62383,4991.266267,853.2110947,11819.16833,2653.325649,8168.149349,4880.315122
OBS101645,2.35472,28690.10026,7527.885545,9339.187334,24189.58491,4720.83501,440.3044771,6996.078302,5921.588786,8879.713732,1879.547413
OBS101646,2.71734,24664.48395,7170.579174,14685.20458,20372.03187,4135.255855,2574.991213,7247.068155,5925.892082,5312.555788,282.197449
OBS101647,2.78856,28702.76886,12169.72516,15290.83426,32882.8623,3329.668281,2644.112706,10981.74009,5948.639252,7139.468986,2653.629969
OBS101648,2.70646,26693,9576.25,9119.5,21103,3488.5,574.5,9276,1753.5,7654.5,3724.5
OBS101649,3.15984,25653.8354,11067.11247,12977.17439,33904.34913,6229.685427,3603.416216,6339.06849,6220.841809,3128.970363,6105.556428
OBS101650,18.46061,2664.361088,1117.337207,8350.59928,21902.43899,5231.374747,731.7437682,6610.784363,2479.278454,2309.063317,6692.521726
OBS101651,3.03105,24095.16827,11816.01802,14173.82196,31251.09757,3680.476188,3123.730486,5911.197879,3737.432733,2879.333633,4031.210554
OBS101652,2.97093,21903.24576,7085.249512,8826.399299,18268.18935,2118.710141,1478.072464,4209.367666,6131.111893,8059.163778,1104.004678
OBS101653,3.00122,26259.36522,7861.456939,15123.45593,25902.17667,3681.689754,2762.142525,6077.85147,4871.149323,8523.729486,1900.697168
OBS101654,2.47355,28249.51159,6808.183495,15018.88527,20695.92766,3392.342962,3559.674105,5828.351731,3765.520098,6748.653975,4844.555301
OBS101655,1.46645,53844.92336,14874.55241,15915.81167,18901.81895,4244.548645,1930.400528,38962.44236,2538.896381,6080.326494,2527.684269
OBS101656,4.60852,16801.25876,13811.27205,12308.80239,20263.38692,2853.578221,1812.187954,4537.218057,3354.646876,3939.422698,3332.815081
OBS101657,3.15403,26235.76046,5876.34416,12290.61914,25712.44943,223.1016777,3185.699164,4859.133245,5780.781287,5412.574422,4270.833823
OBS101658,2.81914,27031.44043,9927.264044,13400.56524,28719.3544,4901.421971,2724.902072,9408.549735,2584.912359,,3641.012772
OBS101659,2.52774,29239.96324,9408.563433,12303.76989,30722.51515,4373.62267,3115.976793,9050.423142,4890.189627,5522.273357,2071.280463
OBS101660,4.73164,16662,19427.33333,12001.66667,22670.33333,4400,0,678,3413.66667,7933,237.33333
OBS101661,2.85939,28655.07132,15509.75944,17319.37032,21075.16896,2611.424056,3544.876174,6610.858567,3277.289399,8708.199725,2822.450294
OBS101662,3.04002,22537.5,15733,11754.5,27108.5,1859.5,0,9095.5,1770.5,8004.5,1668.5
OBS101663,4.36371,14688.66667,13695,14698.33333,15447.33333,4047,327.66667,1279.66667,4408.33333,0,4362.66667
OBS101664,5.10837,15481,15853.16667,11316,19284,800.66667,2490,2296,3995.66667,5605,0
OBS101665,3.26854,27534.88965,20129.60728,,27653.68477,4385.030848,77.8330094,11832.80968,4576.929223,5316.293202,2808.474745
OBS101666,2.91699,28560.01438,15803.6438,15001.45868,29335.68402,3245.034396,1663.228155,9130.352895,5204.064152,8453.520039,5224.422409
OBS101667,2.95119,18602.05049,6017.467027,4000.785781,13011.52103,2494.928219,1975.923736,651.8121553,5703.442243,7147.582301,3335.090199
OBS101668,3.07308,21516.23679,14490.57057,12477.51875,21369.88567,6900.2621,916.5687778,6671.703489,770.0021994,9097.013637,7168.486929
OBS101669,2.62794,32547.76397,14434.53223,13277.24705,33068.97846,4603.851671,2808.56946,8491.377703,4437.173865,4196.859236,5191.387948
OBS101670,45.44547,8413.66667,12466.5,10119.33333,18133,1323.33333,598.66667,3156.66667,1584.33333,1121.66667,5211.33333
OBS101671,3.39595,24124.22716,10531.58549,14001.23822,24603.20549,1496.659977,3367.035065,5793.762573,4630.826193,3648.985998,4235.217402
OBS101672,3.90823,20805,14986.25,12329,27878,3614.5,2339,6138.5,5120.5,6584,1141.14
OBS101673,3.02156,28429.27281,16117.26966,17587.48716,30368.70566,5400.263308,2462.823036,7321.538245,6356.906583,6434.066138,4879.872679
OBS101674,4.19935,15766,10041.5,9093,21588,2757,64,3231.5,2724.5,5117.5,1143.5
OBS101675,2.9136,26390.79983,11977.65259,12541.88191,22116.59495,1596.269185,1290.298757,9817.233015,5701.437388,8202.68016,206.090567
OBS101676,3.23801,23721.46901,14781.31855,11466.10247,38620.88804,2879.038964,339.3113373,7560.694508,4059.518518,7908.663798,993.3073857
OBS101677,31.43371,1589.225104,923.3103353,5096.668786,16606.97192,3327.52069,230.4501623,7032.36131,1601.875704,4222.744194,5146.52
OBS101678,2.09083,29216.22562,10257.88454,5311.9779,16214.11362,3437.966902,2728.079306,8017.113432,5701.524884,2897.202324,5959.05487
OBS101679,2.78856,28987.84574,12201.52357,15745.1582,35289.85653,3256.000413,2437.793858,10230.47442,5895.818454,6692.942843,2753.851349
OBS101680,3.4918,21944.95467,11018.51485,7653.176059,21027.92673,2596.049391,6.171669031,9535.976145,5794.621879,3917.234072,5270.149416
OBS101681,3.04099,23463.12009,15964.92975,10522.48752,34141.81238,4428.83014,31.17905606,5636.664192,2716.248709,7448.979232,2740.750253
OBS101682,3.5151,22513.58581,15537.69243,18241.07144,24873.36813,2897.784417,1644.698034,11686.16298,6069.12884,451.508323,7266.95844
OBS101683,4.59203,17010,16566,7008.5,26150,4170,0,3124,3527.375,5799.5,3964
OBS101684,3.06749,25683.295,18864,14597,24149,3429,963,6994.5,3615,7152,3004.5
OBS101685,3.38329,24587.5,19906.5,16660,26104,4789,1325.5,7229,5057,5693.5,4036
OBS101686,2.72276,32044.04668,14600.40188,12461.32594,32883.13828,4539.868129,2563.304145,9440.265827,5400.129866,5757.489697,4362.85231
